images,labels
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0927.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0928.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0929.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0930.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0931.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0932.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0933.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0934.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0935.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0936.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0937.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0938.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0939.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0940.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0941.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0942.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0943.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0944.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0945.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0946.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0947.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0948.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0949.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0950.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0951.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0952.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0953.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0954.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0955.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0956.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0957.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0958.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0959.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0960.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0961.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0962.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0963.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0964.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0965.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0966.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0967.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0968.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0969.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0970.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0971.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0972.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0973.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0974.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0975.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0976.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0977.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0978.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0979.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0980.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0981.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0982.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0983.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0984.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0985.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0986.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0987.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0988.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0989.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0990.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0991.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0992.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0993.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0994.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0995.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0996.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0997.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0998.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 0999.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1000.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1001.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1002.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1003.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1004.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1005.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1006.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1007.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1008.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1009.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1010.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1011.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1012.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1013.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1014.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1015.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1016.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1017.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1018.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1019.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1020.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1021.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1022.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1023.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1024.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1025.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1026.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1027.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1028.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1029.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1030.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1031.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1032.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1033.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1034.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1035.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1036.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1037.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1038.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1039.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1040.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1041.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1042.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1043.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1044.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1045.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1046.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1047.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1048.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1049.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1050.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1051.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1052.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1053.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1054.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1055.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1056.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1057.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1058.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1059.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1060.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1061.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1062.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1063.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1064.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1065.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1066.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1067.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1068.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1069.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1070.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1071.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1072.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1073.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1074.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1075.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1076.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1077.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1078.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1079.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1080.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1081.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1082.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1083.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1084.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1085.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1086.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1087.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1088.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1089.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1090.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1091.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1092.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1093.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1094.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1095.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1096.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1097.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1098.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1099.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1100.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1101.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1102.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1103.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1104.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1105.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1106.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1107.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1108.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1109.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1110.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1111.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1112.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1113.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1114.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1115.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1116.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1117.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1118.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1119.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1120.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1121.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1122.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1123.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1124.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1125.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1126.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1127.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1128.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1129.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1130.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1131.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1132.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1133.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1134.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1135.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1136.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1137.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1138.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1139.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1140.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1141.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1142.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1143.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1144.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1145.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1146.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1147.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1148.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1149.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1150.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1151.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1152.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1153.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1154.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1155.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1156.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1157.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1158.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1159.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1160.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1161.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1162.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1163.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1164.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1165.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1166.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1167.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1168.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1169.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1170.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1171.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1172.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1173.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1174.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1175.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1176.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1177.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1178.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1179.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1180.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1181.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1182.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1183.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1184.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1185.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1186.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1187.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1188.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1189.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1190.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1191.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1192.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1193.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1194.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1195.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1196.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1197.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1198.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1199.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1200.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1201.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1202.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1203.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1204.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1205.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1206.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1207.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1208.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1209.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1210.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1211.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1212.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1213.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1214.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1215.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1216.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1217.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1218.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1219.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1220.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1221.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1222.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1223.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1224.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1225.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1226.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1227.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1228.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1229.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1230.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1231.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1232.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1233.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1234.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1235.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1236.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1237.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1238.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1239.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1240.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1241.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1242.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1243.jpg,1
E:/Summer 2020 Project/casia-dataset/CASIA2/COMMON/Fake 1244.jpg,1
